,MachineIdentifier,HasDetections,EngineVersion_FE,AppVersion_FE,AvSigVersion_FE,Census_OSVersion_FE,SmartScreen_BE_ExistsNotSet
7338,003679be12d74cfec9b6ac0f589a8f55,0,0.998826291,1,0.086956522,0.157718121,0
9926,004a27062e3f66e76b664d949b54e8f7,1,0.998826291,1,0.130434783,0.157718121,0
7753,0039925736342ca380961d0f610537e2,0,1,0.162950257,0.130434783,0.147651007,0
802,0005d19fe209b0ff3cef7df7632d8b6f,0,0.998826291,1,0.086956522,1,0
9454,0046b069235cbc81e0f709e5b4eddf4c,0,0.998826291,1,0.086956522,0.291946309,0
3980,001d3176ed8be41dfdb1808b2154130e,0,0.998826291,1,0.086956522,0.10738255,0
1031,00079b45da0fdc8e325778dbedcb7bb5,1,1,1,0.173913043,0.214765101,1
9632,0047f5499095f1c3ab6570593bc049f1,1,0.998826291,0.046312178,0.086956522,0.184563758,0
8204,003d342d970f9a1b0613feb3f67f235b,0,1,1,0.173913043,0.006711409,0
6313,002e48cd89d2ea01ca8ee365fd91e96d,1,1,0.060034305,0.130434783,0.281879195,0
1481,000b135e2d3d4340b1d5a405a33b2d63,0,0.998826291,1,0.217391304,0.020134228,0
7341,003680865a4ab2f555ea7c00d7ee4b11,0,1,1,0.043478261,0.38590604,0
506,0003bb1469326864f6fe64912b864933,0,1,0.050600343,0.391304348,0.291946309,0
4175,001e948d013d8c7f1786189284dab43c,1,0.998826291,1,0.173913043,0.10738255,1
2868,001527bed4ad0560de03eeadc8a1b634,1,0.998826291,1,0.086956522,0.214765101,0
1433,000abfc64d0c618ad870d8b58b52ce72,1,1,0.025728988,0.260869565,0.016778523,0
6236,002db4a37d29315a7282f7f5f930eedf,1,0.998826291,0.001715266,0.043478261,0.006711409,0
497,0003ac623af64d9f648aace739a1d7fe,1,0.038732394,0.060034305,0.869565217,0.023489933,0
9479,0046cf22acb3e6fa30ebe3189a89b86d,0,1,0.062607204,0.130434783,0.38590604,0
9968,004a7a19d3dc60f2e1f9554efe5fd086,1,0.019953052,0.062607204,0.47826087,0.157718121,0
8528,003fab40b395ffd33a93438b4681e524,1,1,1,0.304347826,0.38590604,0
9392,004626b6e995ac20080629214bee832f,0,1,0.162950257,0.086956522,0.291946309,0
4768,0022bb2aa227f21df754e44c5bdb829e,0,1,0.02915952,0.434782609,0.110738255,1
3429,0019329e51adf9c615b5512468162145,1,0.048122066,0.050600343,0.217391304,0.38590604,0
8008,003b7c265c8b8c161719b06155b7fd43,1,1,0.060034305,0.391304348,0.281879195,0
8903,0042c4f30383b7956c9a03aa512ea315,1,0.998826291,0.034305317,0.086956522,0.080536913,0
3523,0019d10260fdc2f64e668489985de7d1,0,1,1,0.391304348,0.617449664,0
8895,0042b5bd790bb07bce5f64126fbaf5e9,0,0.002347418,0.01457976,0.043478261,0.214765101,0
9045,0043e07be14a925bfa948848f1672583,0,1,0.046312178,0.130434783,0.184563758,0
1196,0008d46321ee0143ffe8ebc0819d7ea8,0,0.998826291,1,0.260869565,0.157718121,0
7614,003881b18d5a89cfb5fdcb8d6ff93b26,1,1,0.060034305,0.043478261,0.617449664,1
6147,002d148d1a8c2929815ac5845796c36e,0,0.998826291,1,0.217391304,0.191275168,0
9435,00468723e293939ed6d36909cb190cb6,1,0.998826291,1,0.086956522,1,0
9175,0044ac45d267f71c56e7c71d9c23de42,1,0.998826291,1,0.130434783,0.151006711,0
8630,00407cf07b196640d70be8bba18403ac,0,1,1,0.217391304,0.617449664,0
4514,0021135378f5fd5229ef7f1631e47ea3,0,0.998826291,1,0.52173913,1,0
2008,000e8bbad033dbef41623dc3cd4ac050,0,1,0.007718696,0.260869565,0.617449664,0
8982,00435e5bb5300062caecba4ef1bf3a78,0,1,0.162950257,0.260869565,0.214765101,0
1992,000e7014698f91a679c495b9d9f139ce,1,1,1,0.217391304,1,1
1964,000e3b8b6d331221f356827458221aa3,0,0.019953052,0.062607204,0.47826087,1,0
7137,0034f1f5c66f66c3063747cc02d5d718,0,0.998826291,1,0.043478261,0.355704698,0
9256,0045204857af2ebae19804733f40fe90,1,1,1,0.565217391,1,1
5421,0027a93c8f5ce1abd7c1cc152e6767bb,1,0.998826291,1,0.086956522,0.214765101,0
2923,00157d41c66d36c47e11f4c6521a3cce,1,1,0.062607204,0.52173913,0.016778523,0
5467,00280944d5ce74fb24bfe18614bb0301,1,1,0.050600343,0.130434783,0.281879195,0
1198,0008da332b6131506807d7b87e9e44be,1,1,0.02915952,0.434782609,0.110738255,0
375,0002d6c7e11892fb2e15ffe819afb474,0,0.998826291,1,0.695652174,1,0
5490,00283636540991df8af37c7200bfc19b,1,1,1,0.434782609,0.214765101,0
4430,002063e0b294f69aa47b4eeba03c72c2,1,1,0.162950257,0.173913043,0.080536913,0
3078,001685870386df5e6e829afcfa63bef9,0,1,1,0.52173913,0.151006711,0
879,00064e0ee38b04b5267420fbcb5a5be6,0,0.998826291,1,0.304347826,0.355704698,0
1046,0007aafd9d327287cf6e296070eb062e,0,1,0.02915952,0.130434783,0.110738255,0
6370,002ec428acb6edf3b7c39262fc07716d,1,1,1,0.086956522,0.617449664,1
1629,000c10e96b8fd13ba940a53d610759a3,1,0.063380282,0.162950257,0.043478261,0.38590604,0
1817,000d4fa5f920ed70f48e36afde9bf5da,0,0.998826291,1,0.043478261,0.214765101,0
4524,0021227483d633ef7499ce4e53bd586b,1,1,1,0.130434783,0.214765101,0
1327,0009e51d6a0d8a430ca00814e5946eb9,1,0.998826291,0.034305317,0.52173913,1,1
2408,001183351c4f0a63316437b1248f954f,1,1,1,0.086956522,0.214765101,0
4789,0022ec63892097f982d3da6dce2c8ded,1,1,1,0.652173913,0.38590604,0
4575,0021856f0e7f40c52caa0e7dd4c8a576,1,0.998826291,1,0.173913043,0.080536913,0
6719,00318bc3492b4ae3bb67ac7d35af081f,0,0.038732394,0.060034305,0.869565217,0.070469799,0
9604,0047c0e239ba05a9ca3a5c4e0259acd4,0,1,0.046312178,0.086956522,0.184563758,0
7778,0039bdc02f396848440ca82fd48c3cc8,0,1,1,0.086956522,0.617449664,0
3042,00164c6e306126c7b38d3b5ed1c242e8,1,1,0.162950257,0.043478261,0.151006711,0
1133,00085d84838e5c54b1dca8886f124b7f,0,0.063380282,0.162950257,0.086956522,0.38590604,0
1298,0009a7e8f5840743347bee76917da78a,0,1,1,0.086956522,0.063758389,0
7653,0038d638581a2a802c904ed2595ca189,1,0.998826291,0.046312178,0.217391304,0.184563758,0
9789,004919bc29276a9da71335edd7d4a232,0,0.998826291,1,0.304347826,0.214765101,0
6223,002d9ac3866bc9c3cf20356662bdf18c,0,0.019953052,0.025728988,0.043478261,0.10738255,0
2824,0014c747e9d8ab7be1acd74c688533df,1,0.998826291,1,0.173913043,0.006711409,0
9251,00451d30642ce623bca1dcd19ec25816,0,0.038732394,0.060034305,0.869565217,0.090604027,0
505,0003ba870b4afe5165b900ac0e318d20,0,0.019953052,0.062607204,0.47826087,0.147651007,0
7547,00381586a72e61eb40f4000ecac2cb3b,1,0.998826291,1,0.086956522,1,0
1760,000cfb64fe12347df03326f249afbf28,1,1,1,0.260869565,0.617449664,1
4914,0023f4931a080e4311afc6c217af2dbc,1,0.998826291,0.050600343,0.086956522,0.214765101,0
9110,00444807035e0c54671097fdc0fedeca,1,0.998826291,1,0.304347826,1,0
2587,0012fa744de161b38e84d064f01208b2,1,1,1,0.130434783,1,0
1944,000e225064a63058067e58838f5a085a,1,1,1,0.043478261,0.083892617,0
710,00052c803298f972f663b4e69bf7032a,1,0.019953052,0.034305317,0.086956522,1,0
3708,001b14a271be5d2a82b179dc574408b6,0,1,1,0.130434783,0.214765101,0
6402,002f00b812d5d8290acfc1b425107555,1,1,0.062607204,0.130434783,0.120805369,0
3100,0016a97821f82c3ca5e998f31c61235f,0,1,1,0.52173913,0.083892617,0
9950,004a56092c673d236339f1fda64b639d,0,0.019953052,1,0.130434783,0.10738255,1
4481,0020d724a9df33d5a735a44582b510e3,1,1,1,0.52173913,0.291946309,0
4598,0021ac9bccbe7f9b1f4242bbb4acfe6f,1,0.005868545,0.01457976,0.043478261,0.030201342,0
2970,0015c31471fad3933bf072347f2d3a72,1,0.016431925,0.011149228,0.47826087,0.006711409,1
7571,0038431280d693e34dd90b0c899d0868,1,0.015258216,0.042881647,0.043478261,0.013422819,0
7704,003937adc8660b4b6692c008212496cf,1,1,0.162950257,0.130434783,0.281879195,0
9990,004a9761c6c24049701c565a329bb793,1,1,0.162950257,0.086956522,0.080536913,0
4281,001f5f6ceece6cf9d435f16e5d80cb41,0,1,1,0.043478261,0.617449664,0
5036,0024bdad2c03da225c6d5be32abf3513,0,0.998826291,0.02915952,0.086956522,0.110738255,0
1357,000a19604165a9142f2188afadc6fa1a,1,1,1,0.217391304,0.070469799,0
8164,003cdd037b8661427da429951705de80,1,1,1,0.434782609,0.281879195,0
3291,0018253d35084740929580b58f65a162,1,1,0.042881647,0.086956522,0.020134228,0
7530,0037e5a74fb323f0804ebe64daa6f6b7,0,0.998826291,0.007718696,0.173913043,0.003355705,0
6976,00339f525919be5992e40f4ef1623a36,1,1,0.162950257,0.260869565,0.214765101,1
76,0000aad9182f51a6771d29f958f25f6d,0,0.998826291,1,0.826086957,0.617449664,0
7088,003482e5d0c3cfcb6f396f746c18e1ae,0,1,1,0.130434783,0.046979866,0
4782,0022e11a5b5d7a62d0cb484bc121a30e,1,1,1,0.043478261,0.617449664,1
8080,003c33cc329564f3f9ee8f304b394e5f,0,0.048122066,0.027444254,0.043478261,0.046979866,0
9117,004452d4f44db76cd6c354ac16a33a19,1,1,0.006861063,0.652173913,0.026845638,0
4200,001ec7ac8756a52d558ac274deac16a3,1,1,0.162950257,0.043478261,0.291946309,0
9273,0045402d2d589e667d752f86a1e0a86d,0,1,0.042881647,0.260869565,0.013422819,0
2626,00134f2208a3c6eb9b62179827448d13,0,0.998826291,1,0.217391304,1,0
8753,00417499963e20cec7802cc1f8e56319,1,1,1,0.217391304,0.080536913,1
9903,004a04e2f643b661b2c0e262f89f3764,1,1,1,0.565217391,1,0
1525,000b6085396cd637a44abca474206596,0,0.998826291,0.02915952,0.304347826,0.110738255,0
2674,0013a4eb1209dc3997e7df561a2a02d5,1,1,0.046312178,0.782608696,0.184563758,0
6228,002da48b56758811e71633d50a043a57,1,0.005868545,0.001715266,0.043478261,0.006711409,0
7578,00385140e5e2a5e9bc1b42fa6f1a91a4,0,0.998826291,1,0.173913043,0.617449664,0
1763,000cff6c50dad00612330710a1142940,1,0.998826291,1,0.173913043,0.157718121,0
8407,003ea4c0354fbb6e1c68251e595558fa,1,1,0.027444254,0.47826087,0.147651007,0
1850,000d85b22eee252548ef2e8148f28836,1,0.998826291,1,0.304347826,0.355704698,0
5427,0027b732c689acb1b640e30dcc831b11,1,0.998826291,1,0.086956522,0.020134228,0
7586,00385b493918d7bf59ad2c6d1ae1bf2b,1,0.998826291,1,0.043478261,0.214765101,0
6672,00311fb85d6049ac14d8f7afb395ee95,1,1,1,0.260869565,0.030201342,1
3546,0019ee55560062a498d0b13fad93cca0,0,0.998826291,1,0.347826087,0.151006711,0
4973,0024565d8d2b82e4edc55e391e8f4b3d,1,1,0.162950257,0.173913043,0.281879195,0
6389,002ee643c4ec941cae94a999b2e8cf12,1,0.015258216,0.007718696,0.043478261,0.016778523,0
5314,0026cfa27ba8ea0856f22b54dd6186fd,0,1,0.050600343,0.086956522,0.023489933,0
7683,003917fbffb47f3cb46c6fdbef966d33,1,0.063380282,0.162950257,0.043478261,0.291946309,0
9876,0049d2db1d227185a1e476ce61ac4a70,1,0.998826291,0.025728988,0.173913043,0.033557047,0
7485,00378e11ccd6a2583241e68b7907c8a4,1,0.998826291,0.042881647,0.086956522,0.023489933,0
4525,0021248bf3db45568b7f7d23d0437fb9,1,0.063380282,0.162950257,0.043478261,0.38590604,0
2797,00148d0a3777b1492b44bd829c16055f,1,0.998826291,1,0.130434783,0.090604027,0
692,00050df75dc2a093bfb609a85d179ea0,0,0.998826291,1,0.260869565,1,1
4643,0021e6a0afc8cdc15421da59e7e4986a,1,1,1,0.043478261,0.617449664,1
1855,000d87b61979a34d2139b8878263375b,0,0.038732394,0.060034305,0.869565217,0.281879195,0
8264,003dab9b00a33fa691aa1bb379354549,0,0.998826291,1,0.304347826,0.016778523,0
8269,003db032a9da7612710dc5243b937a2b,0,1,0.162950257,0.304347826,0.083892617,0
1163,00089b8a18b4956ddea0dc121b62ef65,0,1,1,0.47826087,0.617449664,0
5997,002c04ee082f226349b048418baf62df,0,1,0.002572899,0.086956522,0.013422819,0
1478,000b109d5018d124bc763723d6838ac3,1,0.003521127,0.062607204,0.043478261,0.046979866,1
7446,00374ad0ae41c5f0f9b9d239648ccd76,0,0.998826291,0.042881647,0.130434783,0.030201342,0
3897,001c9b5bc6952976c708dce76c3ca9c8,0,0.998826291,1,0.826086957,1,1
4873,00239b13acd30e27d04a04459541d8c8,1,0.998826291,1,0.173913043,0.191275168,0
9409,00464836e041296fe7a0c1f7e6a63173,1,1,1,0.086956522,1,0
398,0002f936f8ec6c02bbdc5314c24d8e88,0,0.998826291,1,0.826086957,0.355704698,0
911,00068e0f299cefce7f79e4240409b51f,0,1,1,0.086956522,1,0
9248,004518b4453fbd0c303ad549ff62ccc9,1,0.998826291,1,0.304347826,0.010067114,1
2976,0015cf569b405ae0fd69321ecf1385e2,1,1,1,0.173913043,0.214765101,0
2876,00153035b34f22d458a3de0823448b82,0,0.998826291,1,0.130434783,0.157718121,0
5298,0026a71947368998439ed8fbb71e104e,0,0.998826291,0.050600343,0.130434783,0.063758389,0
739,0005642c32c4d04ea0812327c20c26c9,0,0.063380282,0.162950257,0.043478261,0.38590604,0
461,00036b636928257edae7e039393f3aee,0,1,0.046312178,0.304347826,0.184563758,0
9391,004626a919741dba473e082218eb6096,0,1,0.162950257,0.652173913,0.291946309,0
9744,0048ca2e58eafe46c37c808e90dca266,0,0.998826291,1,0.043478261,1,0
4285,001f64c54ba3142f8dc4dfc1e31bff05,0,1,1,0.043478261,0.151006711,0
8826,004221edfc97601c3466f621dfb1c50e,1,0.998826291,0.062607204,0.130434783,0.151006711,0
3163,00171a2a478eeb86c9d232a423670f5f,1,1,1,0.086956522,0.157718121,1
7292,00361ad5c7edfca0ae38165cbdda1395,0,0.998826291,1,0.130434783,1,0
5676,0029975e9a56133fce2119ab811a1a71,0,1,0.007718696,0.173913043,0.020134228,0
361,0002bf0d372fcf9e585eb04febbf01de,0,0.998826291,1,0.826086957,0.063758389,0
699,00051821931d03254a1486d44887e0a3,0,0.998826291,0.011149228,0.217391304,0.036912752,0
2700,0013d2fbba77164868afee7bf3f39d4c,0,0.998826291,1,0.086956522,0.016778523,0
6473,002f8e928df9b27a14fb6cd85fd587d8,1,1,0.042881647,0.304347826,0.026845638,0
6858,0032a2a5636a4094133fdedacc8d6f11,0,0.998826291,0.046312178,0.826086957,0.184563758,0
2173,000fa430294662934983afcf36cadeab,0,0.998826291,1,0.043478261,0.070469799,0
3974,001d2808130156e74a8e024d167d6b77,0,1,0.060034305,0.086956522,0.281879195,0
1469,000b031a07656958d2ca142d81f4465f,1,0.019953052,0.062607204,0.47826087,0.10738255,0
730,000552ec8fdadc55071ff61b20958bf4,1,1,1,0.260869565,0.013422819,0
3552,0019fbf6193223c129bdc98169b7e0a2,1,1,0.017152659,1,0.043624161,0
4322,001f9f4f148c42e36eb1ee5b92f48e68,0,0.998826291,1,0.217391304,1,0
2234,0010111c93c2f11d35afca173af35765,0,0.998826291,1,0.434782609,0.080536913,0
9955,004a5f7eee833439aefc5779424277e8,0,1,1,0.608695652,0.38590604,0
3766,001b89f22c043d3e8a48570f9be8474f,0,0.998826291,1,0.086956522,0.355704698,0
6222,002d965479dd8d79981c31bb9db957e9,1,1,1,0.304347826,0.110738255,0
4736,00228735a2114576d1e1b05f2295170b,0,0.048122066,0.025728988,0.043478261,0.083892617,0
9368,0045eb15243cd2c1481fcbeae30e81d2,1,0.998826291,1,0.043478261,1,0
5721,002a05784e0a9b4c2329c135419e93ca,0,0.998826291,1,0.173913043,0.147651007,0
2432,0011be88354606b7891d1354883cb531,0,0.998826291,1,0.086956522,1,0
5139,00258a4c0f8d980b68b3e59baa8d5d9b,0,1,1,0.47826087,0.083892617,0
9541,00474f9a611f1db6bacc4d60da4e0673,1,1,0.046312178,0.608695652,0.184563758,0
3679,001ae114e1e86869e95ebb304eb24610,1,0.998826291,0.060034305,0.173913043,0.080536913,1
3892,001c8df7643f7b744f78f510748d6acb,1,1,0.162950257,0.043478261,0.38590604,0
8779,0041baf8d6cc34433d57be2a46ef2e75,1,1,1,0.130434783,0.053691275,0
2431,0011be23bcb49c60dba0510e733124f5,0,0.998826291,0.062607204,0.086956522,0.191275168,0
9536,0047478d67853b812807f5da7bdbea2d,0,0.998826291,1,0.130434783,0.080536913,0
3521,0019ce2f53fd4a1997ccad1bf0b2f555,0,0.998826291,1,0.217391304,0.38590604,0
3154,00170706bf97b74cee9176f6e33493af,0,1,0.042881647,0.304347826,0.016778523,0
7344,003687f75fbf1395e09b41a79cb81f38,1,0.998826291,1,0.086956522,0.110738255,0
4887,0023bc156d6c9e86291a4cc7498c0a5c,0,0.001173709,0.011149228,0.043478261,0.016778523,0
5185,0025ee4123a86cb2e8294be2148680f8,1,0.019953052,1,0.043478261,0.016778523,0
8797,0041ebac40d9d1131291b7297102fe3b,1,0.998826291,1,0.130434783,0.355704698,0
8418,003eb62d84bf59b3586638b09ebbbfc3,1,1,1,0.782608696,1,0
5400,002788c66b0274ce277caed9e760f3ad,1,0.998826291,1,0.173913043,0.157718121,0
7853,003a378066613ac3e308c3649b5c69f7,1,0.998826291,0.060034305,0.130434783,0.281879195,0
7100,0034a11549aae21b375351b3127c764c,1,1,1,0.043478261,1,0
8149,003cbff9d62ad9d3638ee01c6bd4a4dd,1,0.998826291,0.046312178,0.086956522,0.184563758,0
5595,00291193d9daecac5cee6b445ea0f966,1,0.998826291,1,0.086956522,1,1
161,00013d2dad7774830bfa5d0672350940,0,0.998826291,1,0.130434783,1,0
8890,0042abbce3d1810470886224dcc8ae7c,0,0.998826291,1,0.434782609,1,0
7285,003611a86ab903f8540bec6cc74ee23a,1,1,1,0.434782609,0.281879195,0
4146,001e6aad1bddf95b46b6294334c0dbe3,0,0.998826291,1,0.217391304,0.617449664,0
3226,0017b179278a16c32e9e1faccfa5f4bf,0,1,0.011149228,0.217391304,0.046979866,0
8001,003b6f9c661e3315f14760cbedcb26a9,0,0.998826291,1,0.086956522,1,0
5529,002881f40bd3c9769e3a6d75d3f26a6c,1,0.998826291,1,0.826086957,0.355704698,0
5942,002bb52b993fc379d8c888c8e7334097,1,0.998826291,1,0.173913043,0.355704698,0
5895,002b4367a7e9aed5b36a3254c5123cc2,0,1,0.162950257,0.086956522,0.281879195,0
731,0005537687952dbf4f6b29deeaefc95a,1,0.998826291,0.060034305,0.434782609,1,0
8207,003d392ba32ebc6a8dcb73d2fb7847b7,1,1,1,0.260869565,0.281879195,0
9569,004780b0f0eef0a011a4130916ede7f5,0,1,0.162950257,0.173913043,0.617449664,0
1071,0007e2973c80566cb4cb2cbf7b8bbd2d,1,1,1,0.782608696,0.214765101,1
3378,0018ced0f3024f7de69b16bc850d1f8f,0,0.998826291,1,0.217391304,0.120805369,0
3355,0018a52c32d4ba42d5500076337f60d6,1,1,0.01457976,0.652173913,0.214765101,1
8233,003d795998715a40225f8cd027640485,0,1,1,0.347826087,0.617449664,0
1570,000bb0dc100162284966fc4f8a310427,1,1,0.162950257,0.043478261,0.120805369,0
5655,00297c621057cae23a7be433e9b50ada,0,0.063380282,0.162950257,0.043478261,0.110738255,0
4641,0021e29368fa59fbfe3aca5609a3a9d6,1,1,1,0.086956522,0.043624161,0
4718,00225fcb41f33b444f1a4c39c8f05082,1,0.019953052,0.062607204,0.47826087,0.10738255,0
9315,00459e6086495ebb5bae86b17aef004e,0,1,1,0.130434783,0.080536913,0
4275,001f56e3c3ea51e964a06e0bf3f16f9c,0,0.998826291,1,0.695652174,0.355704698,0
7895,003a9768a6b2fb47b4fc4060462853ab,0,0.998826291,1,0.086956522,0.355704698,0
3227,0017b2a5ddf7c46595069d22b92035db,1,1,0.011149228,0.173913043,0.080536913,0
6840,00326f13299b3d07d93029d9494bcba6,1,0.998826291,1,0.086956522,0.10738255,0
889,00066746403c2591cad7a2e4e98f2c35,0,1,1,0.130434783,0.617449664,0
3076,00167ea33d9ddd266b7b806bfa942929,0,1,0.162950257,0.043478261,0.617449664,0
1154,00089063bbfd32ea25273f7d439b4310,0,1,1,0.217391304,0.291946309,1
7525,0037d6f58004ff6d1d9574a0aa292f22,1,0.998826291,0.042881647,0.130434783,0.026845638,0
9200,0044cfe29910b4d9911082d915674a5f,0,0.048122066,0.050600343,0.043478261,0.147651007,0
3867,001c519872f80283374ecc1789497a5e,0,1,1,0.086956522,0.617449664,0
2268,00105b81d96c6ce533ba01540a60edab,0,0.998826291,1,0.391304348,0.157718121,0
8497,003f5d3c1d5dd4c6978dc62af5717b00,1,0.998826291,1,0.173913043,1,0
8427,003ecf1ace6527ddf542f239f9436809,1,0.998826291,1,0.434782609,1,0
7417,00370e27d74a9c08de89593f78b3de56,0,0.998826291,1,0.130434783,0.355704698,0
8415,003eacf7a86d9ee293a84700784a25ea,0,0.018779343,0.034305317,0.043478261,0.090604027,0
601,00046b74cfbdb2c477dcf0c58b32516f,0,0.998826291,1,0.173913043,1,0
6495,002fb89224758924726aa870faa1bc37,0,1,1,0.130434783,0.617449664,0
9731,0048b6d257e2963aabf32a3edf2a4aaa,1,1,0.062607204,0.347826087,0.151006711,0
6069,002c6526564a54295b9c76e867cbc126,1,0.998826291,1,0.217391304,0.147651007,0
3283,001814df57a336bf948b6b838177a901,0,1,1,0.782608696,0.070469799,0
2992,0015f23e1ba4ae9cd1cd5821e3795880,0,0.063380282,0.162950257,0.043478261,0.38590604,0
9524,0047309f34458e2c2ba1c03b38e30fdc,1,0.998826291,0.042881647,0.130434783,0.006711409,0
3882,001c67d6f10d575d72e75321d6293a9f,0,0.998826291,1,0.086956522,0.053691275,0
447,00034dd3b7999b715dc19e283362f553,1,0.998826291,1,0.173913043,1,0
5153,0025ac22369acc57c592ad5c94e9f2db,1,0.998826291,0.027444254,0.086956522,0.026845638,0
2586,0012f9eab949cc96e374a156dace173d,0,0.005868545,0.000857633,0.043478261,0.013422819,0
1512,000b473b735895aa7c1b4ed187e5facb,0,0.998826291,1,0.173913043,1,1
2910,0015648c9136b23d744ceb640d99b11d,1,0.016431925,0.011149228,0.47826087,0.080536913,0
3247,0017db69585dead7bd992c9f74e71f80,0,0.063380282,0.050600343,0.086956522,1,0
1463,000af527c36757fe8ad85141bbc64b2e,0,1,1,0.217391304,0.214765101,0
8222,003d5e9d6b4e81b766dcb1115ea1473c,1,1,0.011149228,0.173913043,0.151006711,1
4927,002409bcfa382e2e80955a2ebfbebf42,1,0.998826291,1,0.173913043,0.191275168,0
3752,001b63e6de5a5585d19307575a070d4f,0,0.998826291,1,0.043478261,0.147651007,0
6999,0033bff015a86b07ec1fc31f4e28dd95,0,0.998826291,1,0.347826087,0.355704698,0
1267,00096f6640a4962adf51275b76f38655,1,0.998826291,1,0.260869565,0.147651007,0
6854,00328e2e290c17f4de5974154f877da3,0,1,1,0.782608696,1,0
2746,00142736295f4df7780569e9352da2b9,1,0.998826291,1,0.086956522,0.083892617,0
212,0001984fe7c6563b505f9c9d5aa37fec,0,1,1,0.652173913,0.080536913,0
7517,0037cc88fad76a8348c7a09c190e851c,0,1,0.060034305,0.782608696,1,0
8278,003db86fd383be1eb9a1841d87fd1048,1,0.998826291,1,0.173913043,0.355704698,0
7680,003913be01a2272e1292ab607e7d2c24,0,0.998826291,1,0.043478261,1,0
6295,002e236c5ecf251ec32328eea7825324,0,1,1,0.217391304,0.617449664,0
9421,004665f6bb6ebf7480c056abad730473,1,0.019953052,0.062607204,0.47826087,0.38590604,0
3122,0016ce995023a9573e5cde7cf2f49291,1,1,1,0.304347826,0.617449664,1
2276,001072105587b71f9e489a0ea13a6e11,0,1,0.162950257,0.260869565,0.013422819,0
4921,0023fcb665893a38631e9f0e94f53da0,1,0.998826291,1,0.086956522,0.016778523,0
9124,00445c40101c2ebd3d8dbfdf176ab9bb,0,0.018779343,0.017152659,0.043478261,0.030201342,0
7544,0038094550f45c7ef06834f83e6fbf92,0,0.998826291,1,0.173913043,0.016778523,0
380,0002de373807d03e8837aa5d2071d0cf,0,1,0.162950257,0.130434783,0.016778523,0
5050,0024d0b2c26bba27baebc4e574647d31,1,0.998826291,1,0.304347826,0.151006711,0
855,0006258383afbd973f918e744dc9615b,1,0.998826291,1,0.130434783,1,0
5047,0024cb3af3a49ee1e447b5c69746a39c,1,0.998826291,1,0.52173913,0.291946309,1
5423,0027b337f013bb0ed664076e3d292ff5,0,1,0.162950257,1,0.070469799,0
1043,0007a51b06e84a2fbf69edc7bb435976,0,1,1,0.173913043,0.281879195,0
2238,0010156f0980870d0db36258fdd6d57b,0,1,1,0.043478261,0.291946309,0
7976,003b44040dac7d293122bc4ec3ae6d65,0,1,0.162950257,0.217391304,0.083892617,0
9761,0048e3b188a6f556132801b91f526a51,0,1,1,0.130434783,0.617449664,0
8457,003f108abed7a340421db2aeb4e7aaa2,1,0.998826291,1,0.086956522,1,0
7370,0036b89f33b70fd35d77428c0253c428,0,0.998826291,0.042881647,0.260869565,0.030201342,0
3673,001ad7ae32df4dd4ab2b65f490674e06,0,1,1,0.086956522,0.38590604,0
3529,0019d89be8a7f54c4d6378ca1ffcf12b,1,1,1,0.47826087,0.013422819,0
3819,001bf3ed70b95bfdef1b528354b322b8,0,0.048122066,0.050600343,0.217391304,0.38590604,0
1838,000d71c70c158600103dc518ff266ff1,1,1,1,0.304347826,0.617449664,0
987,00073f656f894d0aa5341ed76c6954c1,0,0.998826291,0.162950257,0.173913043,0.036912752,0
7423,00371d1d6c8d34f47ca1ecfb6420216a,0,1,0.050600343,0.043478261,0.070469799,0
2255,001041358dd0cc16f28fbf0de15bdb4f,0,1,1,0.086956522,0.281879195,0
7451,003752288706e44cf5e81cf055ff940f,1,1,0.060034305,0.086956522,0.617449664,0
7339,00367cc11557d7f06d37161386e0fab6,1,1,1,0.086956522,1,1
7985,003b4f037270bba34d471a7427954b81,1,1,0.162950257,0.652173913,0.291946309,0
4496,0020fc4f5f281d1c3e3653a2f795fe1e,1,1,1,0.086956522,0.617449664,0
9622,0047dfd2db34d8151c0247bfdce815e8,1,0.998826291,1,0.826086957,0.080536913,0
8715,00412947bf8414623238143add107245,0,0.048122066,0.050600343,0.043478261,0.38590604,0
7531,0037e8b44d8e51ae56acd57117d2b105,0,0.998826291,1,0.043478261,0.046979866,0
7978,003b475209cfd137a4bbe9ccf4d0f579,1,0.998826291,1,0.130434783,0.214765101,0
2102,000f26dc42b14bc638f9c8bbb10706e1,1,1,0.011149228,0.130434783,0.036912752,0
1962,000e3a9943f754d12493f65601f40b8e,0,0.019953052,0.022298456,0.043478261,0.030201342,0
5155,0025af413d66bed667b2b5bbe691ffcb,0,0.998826291,1,0.173913043,0.023489933,0
4060,001dd4f19833e3691a042cb011917ccf,1,1,1,0.304347826,0.063758389,1
8333,003e226c6cd78785a5fe18e39d796fd7,1,0.998826291,1,0.173913043,1,0
9443,00469e18c779d7f1a10b9c08315c94f2,1,1,0.162950257,0.391304348,0.291946309,0
988,00073f9518763dda60f6178c3ab77e09,0,0.015258216,0.027444254,0.043478261,0.147651007,0
3197,00177634775350191bcab3bc3d022563,1,0.998826291,1,0.086956522,0.214765101,0
7918,003abe423e0d29d181f246b982054850,1,1,1,0.130434783,0.013422819,0
1009,00076f423cc157fe43f189b03a8a9b6d,0,0.019953052,1,0.130434783,0.10738255,0
